Name	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM
XM_015831639.1	921	0	921	0	921	0	921	0.301498	921	0	921	0	921	0	921	0	921	0	921	0	921	0	921	0	921	0	921	0
XM_015831640.1	1212	1.01817	1212	0.170516	1212	0.100263	1212	4.67278	1212	9.13265	1212	1.99111	1212	0.9187	1212	0.835575	1212	13.3529	1212	0	1212	0.649636	1212	0	1212	1.39652	1212	1.12085
XM_015831641.1	984	2.21081	984	3.04761	984	22.4277	984	122.817	984	77.1604	984	14.0275	984	63.3904	984	45.9044	984	46.358	984	1958.64	984	212.397	984	50.8428	984	127.635	984	130.208
XM_015831642.1	5496	0.941758	5496	0.0336206	5496	0.0196952	5496	0.850436	5496	0.619091	5496	2.94221	5496	2.18344	5496	7.48111	5496	2.65238	5496	1.02105	5496	1.09188	5496	0.577225	5496	1.23262	5496	3.0891
XM_015831643.1	1574	2954.77	1574	28.0707	1574	60.7609	1574	190.333	1574	126.525	1574	667.661	1574	877.147	1574	794.462	1574	204.496	1574	1018.25	1574	254.418	1574	213.346	1574	283.952	1574	463.239
XM_015831644.1	2010	39.3905	2010	8.87261	2010	12.8031	2010	15.0159	2010	21.3608	2010	8.70333	2010	29.5903	2010	14.8461	2010	15.158	2010	13.6013	2010	18.5431	2010	5.84404	2010	20.6539	2010	30.5493
XM_015831645.1	695	80.0164	695	53.3018	695	78.2038	695	120.288	695	66.853	695	7.03426	695	34.9597	695	13.3186	695	73.0339	695	29.5603	695	23.3436	695	10.4873	695	15.4879	695	42.5294
XM_015831646.1	3091	0	3091	0	3091	0	3091	0	3091	0	3091	0	3091	0	3091	0	3091	12.8357	3091	0	3091	1.03882	3091	1.09286e-09	3091	1.55766	3091	2.43876
XM_015831647.1	3028	0.335648	3028	0.0625508	3028	0	3028	0	3028	1.26475	3028	0	3028	2.8823	3028	12.8677	3028	11.1129	3028	1.35048	3028	9.582	3028	9.89754	3028	7.11792	3028	2.19328e-07
XM_015831648.1	2980	0	2980	0	2980	0	2980	0	2980	0	2980	0	2980	0	2980	0	2980	22.3834	2980	0	2980	0.219003	2980	0	2980	0.851638	2980	0
XM_015831649.1	2917	0	2917	0	2917	0.0381506	2917	0.123664	2917	0	2917	2.77309	2917	0.186998	2917	0	2917	19.0717	2917	0	2917	2.09552	2917	0.21803	2917	4.11841	2917	0
XM_015831650.1	3091	13.4291	3091	6.76331	3091	3.94703	3091	22.4067	3091	1.98007	3091	2.92384	3091	3.3296	3091	6.2206	3091	6.21778	3091	31.8981	3091	3.86934	3091	0.856044	3091	2.52803	3091	10.1615
XM_015831651.1	2116	6.61917	2116	104.554	2116	94.7085	2116	57.8975	2116	70.4172	2116	3.73161	2116	40.1226	2116	17.5618	2116	24.0185	2116	65.6904	2116	30.4451	2116	11.4893	2116	30.3399	2116	48.828
XM_015831652.1	1076	153.35	1076	62.3716	1076	127.095	1076	215.968	1076	88.0843	1076	206.698	1076	201.265	1076	108.386	1076	135.271	1076	140.408	1076	102.533	1076	112.944	1076	139.944	1076	147.943
XM_015831653.1	1930	4.44203	1930	0.781522	1930	0.773262	1930	3.15255	1930	2.5214	1930	1.54332	1930	2.9572	1930	4.25268	1930	0.0960744	1930	8.40759	1930	7.59074	1930	8.81293	1930	6.65557	1930	18.4772
XM_015831654.1	669	0	669	0	669	0	669	0	669	0	669	0.566818	669	0.849314	669	2.54067	669	0	669	10902.9	669	0.263348	669	3.66479	669	0	669	2012.89
XM_015831655.1	777	0.0162964	777	0.608856	777	0.851747	777	0.287046	777	0.00443819	777	0	777	0.00241108	777	0	777	3.95124	777	0.0164562	777	0.00708999	777	0.021383	777	0.0112586	777	0.0441447
XM_015831656.1	774	6.62106	774	119.156	774	188.01	774	104.848	774	1.5761	774	0	774	0.705382	774	0	774	1716.26	774	3.63041	774	2.19005	774	3.0446	774	2.01987	774	14.0037
XM_015831657.1	603	6.54356	603	2725.86	603	5.5083	603	4.96295	603	11.7004	603	0	603	0.194269	603	0	603	8.4329	603	0	603	0	603	0	603	1.86018	603	0
XM_015831658.1	1759	44.7796	1759	36.9662	1759	29.9671	1759	15.2499	1759	16.3451	1759	2.8409	1759	24.3575	1759	7.88275	1759	7.39318	1759	51.5771	1759	17.8919	1759	9.51253	1759	15.0323	1759	29.5106
XM_015831659.1	1512	42.3639	1512	47.1024	1512	28.213	1512	42.6948	1512	4.65522	1512	6.24541	1512	8.28093	1512	8.64961	1512	7.56017	1512	99.1251	1512	11.8766	1512	18.7585	1512	9.34199	1512	24.857
XM_015831660.1	744	1227.99	744	496.917	744	468.154	744	729.797	744	481.729	744	159.509	744	462.26	744	340.794	744	750.21	744	337.463	744	279.76	744	234.323	744	323.15	744	830.72
XM_015831661.1	2561	5.07929	2561	0.0373582	2561	1.40219	2561	2.55738	2561	2.24974	2561	2.66941	2561	1.43934	2561	2.58921	2561	6.09111	2561	12.4502	2561	2.07068	2561	1.04278	2561	1.67349	2561	5.64926
XM_015831662.1	1279	60.5828	1279	18.9964	1279	15.2659	1279	32.4691	1279	7.86315	1279	8.30712	1279	8.25179	1279	6.29121	1279	25.1815	1279	29.7508	1279	11.1276	1279	0	1279	9.57318	1279	6.32851
XM_015831663.1	3216	2.0649	3216	0.0880544	3216	0.275297	3216	0.855026	3216	0	3216	0	3216	0.290375	3216	0	3216	2.51101	3216	3.12823	3216	0.814846	3216	0.365046	3216	0.138578	3216	3.43136
XM_015831664.1	2250	18.1734	2250	5.44393	2250	20.7961	2250	8.29656	2250	13.6963	2250	17.4831	2250	34.8166	2250	20.5843	2250	30.1401	2250	67.5685	2250	34.9791	2250	11.0284	2250	24.4652	2250	66.1956
XM_015831665.1	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0
XM_015831666.1	389	3793.8	389	135.527	389	386.732	389	891.741	389	271.729	389	83.5981	389	218.079	389	117.861	389	277.647	389	178.286	389	84.8741	389	133.178	389	177.917	389	278.457
XM_015831667.1	801	0.16729	801	0	801	39.6027	801	1.43516	801	0.378432	801	0.913239	801	1.35745	801	4.74369	801	7.20819	801	0	801	18.1235	801	15.9734	801	23.0456	801	1.82054
XM_015831668.1	1273	0.288674	1273	0.322343	1273	0.378976	1273	0.615958	1273	0.0725288	1273	0	1273	0	1273	0	1273	0	1273	5.47914	1273	0	1273	0	1273	0	1273	3.39312
XM_015831669.1	565	370.445	565	28.3334	565	128.203	565	56.3914	565	58.6149	565	245.664	565	171.545	565	218.242	565	42.7535	565	280.169	565	86.5411	565	115.534	565	111.576	565	33.4831
XM_015831670.1	2633	2.8982	2633	1.08812	2633	3.14798	2633	1.88495	2633	2.47757	2633	4.69185	2633	2.83125	2633	4.75943	2633	6.49564	2633	33.253	2633	6.31188	2633	2.58819	2633	3.84881	2633	9.14318
XM_015831671.1	1767	0.333007	1767	0.0558151	1767	0	1767	18.2933	1767	16.7154	1767	1.50778	1767	0.439682	1767	0.275227	1767	13.2217	1767	0	1767	0.0855957	1767	1.03265	1767	0	1767	0.295128
XM_015831672.1	1199	13.9176	1199	5.52477	1199	13.7056	1199	99.148	1199	379.369	1199	24.4696	1199	23.335	1199	16.9167	1199	377.626	1199	20.2607	1199	11.7055	1199	7.11917	1199	11.714	1199	16.7928
XM_015831673.1	522	16.3222	522	0	522	0	522	8.66882	522	0.223906	522	0	522	0	522	0	522	1.83929	522	4.66028	522	0	522	0	522	0	522	3.79057
XM_015831674.1	2810	0.040365	2810	0	2810	0.119081	2810	0	2810	3.10284	2810	15.2248	2810	5.72155	2810	18.8654	2810	0.542881	2810	0.778849	2810	35.4646	2810	22.7003	2810	28.6651	2810	1.61742
XM_015831675.1	583	12.4388	583	4.451	583	162.096	583	174.699	583	10.9157	583	30.2655	583	17.4676	583	13.6544	583	204.74	583	101.393	583	39.3106	583	29.9137	583	35.4999	583	166.566
XM_015831676.1	2502	2.46665	2502	0.459592	2502	0.898492	2502	0.631241	2502	1.27373	2502	2.34479	2502	1.85365	2502	0.947822	2502	6.38089	2502	14.4099	2502	1.82763	2502	0	2502	1.44454	2502	0.812708
XM_015831677.1	1431	1.17937	1431	0	1431	20.6476	1431	25.5921	1431	2.01331	1431	7.75057	1431	8.24761	1431	1.38755	1431	7.72696	1431	80.628	1431	291.816	1431	53.2848	1431	85.2385	1431	16.7451
XM_015831678.1	1311	0	1311	0.233776	1311	0	1311	0	1311	1.77364	1311	0.854478	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0
XM_015831679.1	1161	3.21048	1161	0	1161	0.843162	1161	3.42785	1161	0	1161	0	1161	0	1161	0	1161	60.9097	1161	0	1161	0.13642	1161	0	1161	0	1161	0.235401
XM_015831680.1	2322	79.3259	2322	28.917	2322	95.5939	2322	427.478	2322	41.7328	2322	55.8061	2322	18.3073	2322	38.3735	2322	208.344	2322	106.296	2322	262.237	2322	192.115	2322	218.572	2322	132.856
XM_015831681.1	2792	1.3818	2792	0.0340796	2792	0.679418	2792	1.16604	2792	1.07199	2792	2.43845	2792	0.235808	2792	4.13636	2792	1.15391	2792	0	2792	1.62775	2792	0	2792	0.884293	2792	1.71888
XM_015831682.1	1670	69.0434	1670	17.8201	1670	106.168	1670	54.0505	1670	36.2766	1670	66.494	1670	89.0831	1670	88.6827	1670	105.787	1670	128.771	1670	69.0871	1670	51.9604	1670	75.9215	1670	137.32
XM_015831683.1	2109	0.109801	2109	0.0460216	2109	0.324032	2109	0.350391	2109	0	2109	0	2109	0	2109	0	2109	12.0523	2109	1.05476	2109	0.424352	2109	0.711729	2109	0	2109	2.19411
XM_015831684.1	593	0	593	0.828257	593	2.20567	593	0	593	0.56118	593	0	593	0.397185	593	0	593	0.73412	593	0	593	0.615087	593	0	593	0	593	0
XM_015831685.1	1008	6.19252	1008	2.00954	1008	2.7394	1008	8.24248	1008	6.66855	1008	33.5945	1008	18.7888	1008	39.9927	1008	23.8933	1008	11.2944	1008	31.7745	1008	26.0108	1008	42.9255	1008	18.8383
XM_015831686.1	2358	2.23903	2358	0.204042	2358	0.430868	2358	0.103505	2358	0.0366832	2358	0	2358	0.12087	2358	0	2358	0.39991	2358	0	2358	0.816193	2358	0	2358	0	2358	4.00313
XM_015831687.1	3362	6.47706	3362	5.35147	3362	4.24243	3362	11.4298	3362	9.48965	3362	0	3362	6.59722	3362	5.48887	3362	19.0231	3362	10.4944	3362	7.73596	3362	5.48965	3362	6.61436	3362	9.38049
XM_015831688.1	3263	2.13988	3263	0.866232	3263	5.17902	3263	1.82336	3263	0	3263	5.52745	3263	0.000170616	3263	0	3263	0	3263	0.000149318	3263	0	3263	0	3263	0	3263	0
XM_015831689.1	1053	52.3168	1053	0.100436	1053	0.94568	1053	0.256473	1053	5.69836	1053	43.6265	1053	10.6957	1053	35.3222	1053	2.14417	1053	0	1053	7.17051	1053	8.24693	1053	9.14407	1053	12.9035
XM_015831690.1	932	5.96969	932	101.535	932	10.9474	932	84.6872	932	31.5053	932	63.9226	932	170.57	932	205.575	932	253.121	932	133.729	932	137.531	932	56.6054	932	98.7415	932	186.468
XM_015831691.1	2154	71.0997	2154	8.09695	2154	19.4244	2154	21.1174	2154	23.011	2154	24.4122	2154	29.3344	2154	31.237	2154	34.1399	2154	29.6502	2154	17.7702	2154	18.7892	2154	20.656	2154	36.5845
XM_015831692.1	2892	1.44864	2892	1.0178	2892	0.847007	2892	7.23839	2892	0.295061	2892	0.335774	2892	0.779064	2892	0.894824	2892	0.789902	2892	8.7853	2892	1.82159	2892	4.69073	2892	2.32389	2892	22.3172
XM_015831693.1	1295	0.283067	1295	0.237072	1295	2.4154	1295	5.53586	1295	4.48054	1295	12.4229	1295	7.43963	1295	10.0815	1295	8.22887	1295	6.49558	1295	4.7029	1295	0.24192	1295	4.25721	1295	20.8021
XM_015831694.1	929	28.4321	929	32.1888	929	69.9263	929	29.5339	929	45.1837	929	189.791	929	161.905	929	149.586	929	44.8907	929	178.975	929	70.2626	929	177.16	929	89.3433	929	161.266
XM_015831695.1	874	0	874	0	874	0	874	0	874	0	874	0	874	0	874	0	874	0	874	0	874	3.9852	874	0	874	2.33648	874	0
XM_015831696.1	1089	0.230662	1089	0.0965446	1089	0	1089	0	1089	0	1089	0	1089	0	1089	0	1089	0	1089	0	1089	0	1089	0	1089	0	1089	0.759946
XM_015831697.1	2361	1.2152	2361	63.3297	2361	0.0478088	2361	1.08532	2361	0.0366331	2361	0	2361	0	2361	0	2361	0	2361	7.01709	2361	0.188098	2361	0	2361	0	2361	3.24139
XM_015831698.1	624	0.231346	624	2.12568	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	2.98784
XM_015831699.1	735	8.2814	735	0	735	0	735	0.400654	735	0.984797	735	10.6215	735	2.41439	735	5.1784	735	0	735	0	735	5.05654	735	0	735	2.52649	735	0
XM_015831700.1	1311	0.186082	1311	5.45478	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0.356817	1311	0	1311	0	1311	0
XM_015831701.1	2025	3.38521	2025	0.913791	2025	1.12888	2025	5.00552	2025	1.47024	2025	3.74714	2025	2.22884	2025	2.73179	2025	8.70848	2025	0	2025	3.25062	2025	3.7165	2025	2.26398	2025	1.27336
XM_015831702.1	3221	2.42717	3221	1.47624	3221	17.3386	3221	14.6912	3221	3.7278	3221	17.5868	3221	6.99582	3221	10.794	3221	38.0203	3221	24.2987	3221	95.2108	3221	52.4476	3221	69.6683	3221	13.3908
XM_015831703.1	1528	0	1528	0	1528	0	1528	0	1528	0	1528	0	1528	0	1528	0	1528	0	1528	1.49319	1528	0	1528	0	1528	0	1528	0
XM_015831704.1	1302	63.6298	1302	0.222529	1302	0.553968	1302	0	1302	0.141365	1302	0.262748	1302	1.46353	1302	0	1302	0	1302	0	1302	3.40432	1302	0	1302	0.919879	1302	2.06764
XM_015831705.1	821	0	821	0.271353	821	0	821	0	821	0	821	0	821	0	821	0	821	0	821	0	821	0	821	0	821	0	821	1.41351
XM_015831706.1	1302	86.6563	1302	1.11264	1302	0.553968	1302	0	1302	0	1302	0	1302	0	1302	1.97407	1302	0	1302	0	1302	0	1302	0	1302	0	1302	0.827057
XM_015831707.1	1504	11.9486	1504	19.6205	1504	18.8949	1504	9.67667	1504	21.3136	1504	26.2479	1504	21.4472	1504	32.0107	1504	12.3583	1504	20.89	1504	34.4093	1504	18.8678	1504	28.9741	1504	42.4348
XM_015831708.1	1651	2.94344	1651	0.240629	1651	0.353238	1651	0.0764579	1651	0	1651	0	1651	0	1651	0	1651	0	1651	1.37242	1651	0	1651	0	1651	0	1651	0
XM_015831709.1	1397	0.259681	1397	0.652575	1397	4.43092	1397	1.01514	1397	1.3701	1397	0.972678	1397	0.213564	1397	2.31578	1397	15.5551	1397	0	1397	8.75312	1397	5.11574	1397	2.72014	1397	7.45295
XM_015831710.1	1176	0.316298	1176	0	1176	0	1176	6.86603	1176	0	1176	0	1176	0.259294	1176	0	1176	12.8823	1176	0	1176	0.134444	1176	0	1176	0	1176	1.15991
XM_015831711.1	2758	0.123521	2758	0.138102	2758	0	2758	0.262523	2758	2.63751	2758	3.29321	2758	4.81162	2758	10.347	2758	3.78387	2758	1.38996	2758	18.4569	2758	10.5031	2758	11.8897	2758	21.353
XM_015831712.1	2583	0.789952	2583	15.8442	2583	3.38675	2583	2.06479	2583	1.7302	2583	5.54305	2583	1.93839	2583	2.56589	2583	11.3461	2583	4.25465	2583	2.45103	2583	2.87062	2583	2.26937	2583	1.76789
XM_015831713.1	3029	30.7198	3029	8.75406	3029	11.9508	3029	14.2584	3029	8.65351	3029	45.0063	3029	16.0163	3029	23.2468	3029	16.3258	3029	5.40006	3029	27.0401	3029	22.1505	3029	29.0703	3029	18.0193
XM_015831714.1	1266	0.968348	1266	0	1266	0.0953462	1266	10.8481	1266	0.510923	1266	2.16813	1266	0.158998	1266	0.795485	1266	9.88762	1266	0	1266	3.71082	1266	0	1266	3.41797	1266	9.17586
XM_015831715.1	2977	12.4162	2977	29.7082	2977	47.3429	2977	15.7327	2977	33.0216	2977	14.66	2977	28.4643	2977	29.1967	2977	76.8642	2977	110.157	2977	100.228	2977	29.4801	2977	41.2505	2977	96.9925
XM_015831716.1	1170	0.424241	1170	0.532817	1170	0.104452	1170	1.81173	1170	0.479669	1170	0.591689	1170	0	1170	1.3045	1170	13.5907	1170	1.00365	1170	0.946591	1170	0	1170	0.62305	1170	28.7005
XM_015831717.1	3531	1.14212	3531	0.558786	3531	1.1853	3531	1.38133	3531	1.50624	3531	0.909446	3531	0.395055	3531	2.0465	3531	3.93652	3531	1.15073	3531	1.8068	3531	0.662445	3531	0.7541	3531	1.76837
XM_015831718.1	2072	19.5315	2072	6.47387	2072	7.54227	2072	13.6929	2072	11.8098	2072	11.6064	2072	26.5106	2072	17.9619	2072	24.8213	2072	24.3188	2072	9.29834	2072	5.94745	2072	6.84711	2072	16.2745
XM_015831719.1	1829	28.8557	1829	1.55851	1829	2.52366	1829	4.36829	1829	3.67297	1829	10.716	1829	7.41133	1829	11.4002	1829	11.1039	1829	8.90746	1829	6.18397	1829	1.65823	1829	5.68707	1829	13.6452
XM_015831720.1	2052	3.22373	2052	0.094816	2052	0.0556365	2052	3.06853	2052	11.4233	2052	77.4285	2052	21.225	2052	23.7704	2052	0.0844556	2052	24.5718	2052	36.7085	2052	27.8484	2052	25.2207	2052	108.964
XM_015831721.1	3648	0.521232	3648	0.308596	3648	0.42202	3648	1.9209	3648	5.54544	3648	5.62732	3648	6.97539	3648	7.84913	3648	2.56694	3648	0.815805	3648	2.14347	3648	1.68106	3648	2.97637	3648	6.76899
XM_015831722.1	951	0.40646	951	0.113383	951	0.267072	951	4.20392	951	0.408586	951	0	951	0.221043	951	0	951	43.8494	951	0	951	0	951	0	951	0	951	1.48277
XM_015831723.1	1455	0.49606	1455	0.138522	1455	0.162759	1455	4.14163	1455	0.373888	1455	0	1455	0.680389	1455	0.170277	1455	8.20061	1455	0	1455	0.529553	1455	0	1455	0	1455	1.46123
XM_015831724.1	1243	11.0763	1243	5.63161	1243	11.4908	1243	28.7041	1243	17.3685	1243	24.3388	1243	26.7025	1243	24.5654	1243	29.1122	1243	113.475	1243	18.9411	1243	16.2071	1243	20.3561	1243	17.864
XM_015831725.1	1981	0.587645	1981	0.492563	1981	1.61872	1981	1.06294	1981	1.41724	1981	0.667102	1981	1.01972	1981	0	1981	1.05293	1981	18.3253	1981	1.28594	1981	0	1981	0.695477	1981	7.30149
XM_015831726.1	1791	19.8829	1791	3.13465	1791	29.6357	1791	7.89357	1791	18.5956	1791	48.6697	1791	41.4861	1791	49.2274	1791	67.7329	1791	33.4604	1791	69.0836	1791	37.1468	1791	48.6161	1791	64.4189
XM_015831727.1	1039	193.835	1039	82.9549	1039	115.179	1039	495.149	1039	149.513	1039	760.074	1039	250.246	1039	480.793	1039	191.957	1039	385.264	1039	165.012	1039	283.48	1039	232.184	1039	270.66
XM_015831728.1	6208	22.2031	6208	3.30739	6208	11.8843	6208	10.5959	6208	12.0292	6208	32.6532	6208	31.0686	6208	39.73	6208	21.0358	6208	24.4676	6208	27.6276	6208	22.6537	6208	23.1257	6208	25.8026
XM_015831729.1	1137	8.66245	1137	7.43596	1137	6.04783	1137	6.55745	1137	17.109	1137	0.305464	1137	26.4985	1137	16.1723	1137	8.73958	1137	13.4751	1137	7.82348	1137	4.47886	1137	11.8028	1137	34.7161
XM_015831730.1	2600	76.9622	2600	5.03628	2600	16.8155	2600	12.1757	2600	20.4823	2600	13.2102	2600	15.0553	2600	17.718	2600	41.0842	2600	34.3592	2600	19.5964	2600	25.5741	2600	18.8479	2600	27.2781
XM_015831731.1	867	10.7658	867	1.01481	867	3.73765	867	6.65909	867	4.23007	867	29.9641	867	5.55105	867	15.711	867	32.0138	867	30.8043	867	25.4827	867	26.0197	867	12.9753	867	19.1946
XM_015831732.1	1605	160.088	1605	0.558649	1605	0.218712	1605	1.18363	1605	0.279171	1605	0.209062	1605	0.366324	1605	2.29255	1605	0.165807	1605	0	1605	1.0457	1605	0	1605	0.728888	1605	0
XM_015831733.1	1379	0.0878411	1379	0	1379	0	1379	0	1379	0	1379	0	1379	0	1379	0	1379	1.04793	1379	0	1379	0	1379	0	1379	0	1379	0
XM_015831734.1	2289	0	2289	0	2289	0.0494292	2289	0	2289	0	2289	0	2289	0	2289	0	2289	0.150129	2289	0	2289	0	2289	0	2289	0	2289	0
XM_015831735.1	1588	0.599709	1588	0	1588	0.590199	1588	2.39564	1588	5.98901	1588	5.92162	1588	17.1728	1588	24.2771	1588	26.5647	1588	2.32656	1588	4.23191	1588	0	1588	3.3924	1588	9.95056
XM_015831736.1	1019	1.49706	1019	0.835287	1019	1.22915	1019	1.06698	1019	2.63316	1019	5.18476	1019	8.76664	1019	5.60531	1019	4.27188	1019	16.4383	1019	19.0162	1019	7.92853	1019	14.3719	1019	59.6352
XM_015831737.1	1594	2.72977	1594	0	1594	0	1594	0.772276	1594	9.34495	1594	79.4927	1594	32.2033	1594	46.5534	1594	13.1792	1594	14.9242	1594	59.3676	1594	68.2739	1594	59.8637	1594	38.536
XM_015831738.1	1255	40.2976	1255	68.2312	1255	54.4141	1255	99.0402	1255	79.6956	1255	55.5506	1255	84.8623	1255	84.9528	1255	56.64	1255	92.0845	1255	78.3215	1255	67.6437	1255	73.0645	1255	68.7454
XM_015831739.1	3120	44.156	3120	27.1518	3120	8.98909	3120	31.6675	3120	22.847	3120	18.6143	3120	21.8212	3120	20.5836	3120	38.0486	3120	24.346	3120	37.0551	3120	21.2876	3120	45.347	3120	20.769
XM_015831740.1	1082	63.1015	1082	22.4711	1082	67.1954	1082	57.6098	1082	46.952	1082	25.1913	1082	36.6104	1082	29.4795	1082	131.624	1082	328.386	1082	32.3825	1082	13.6217	1082	22.2658	1082	75.2851
XM_015831741.1	1227	52.6002	1227	53.2937	1227	45.7661	1227	137.658	1227	102.902	1227	32.5476	1227	74.3724	1227	46.3522	1227	103.604	1227	56.1379	1227	36.7743	1227	25.4365	1227	42.6917	1227	100.807
XM_015831742.1	2980	12.8961	2980	0.190846	2980	0.671344	2980	1.57159	2980	0.400182	2980	249.175	2980	2.64212	2980	33.1071	2980	2.66429	2980	2.38026	2980	7.74699	2980	1047.32	2980	120.994	2980	3.20996
XM_015831743.1	1174	3.38051	1174	1.8575	1174	1.24845	1174	3.60903	1174	7.2462	1174	5.59967	1174	4.32995	1174	10.179	1174	10.4678	1174	5.99882	1174	4.44523	1174	0	1174	1.86188	1174	4.18379
XM_015831744.1	984	20.0273	984	21.0068	984	38.4475	984	54.3846	984	63.2382	984	64.3825	984	174.881	984	135.325	984	45.9709	984	150.947	984	106.941	984	60.4171	984	109.619	984	106.845
XM_015831745.1	2750	309.344	2750	42.3899	2750	101.131	2750	41.3001	2750	39.3114	2750	83.1707	2750	140.65	2750	132.607	2750	72.3314	2750	81.5608	2750	72.9336	2750	60.0936	2750	83.4022	2750	78.5957
XM_015831746.1	1106	125.825	1106	50.8181	1106	38.263	1106	51.6565	1106	52.1601	1106	43.4821	1106	51.6449	1106	39.4108	1106	48.8375	1106	43.3139	1106	45.4199	1106	47.3685	1106	47.6276	1106	45.7873
XM_015831747.1	2590	49.834	2590	12.4395	2590	20.6948	2590	38.6496	2590	19.7404	2590	26.0036	2590	60.7933	2590	46.054	2590	35.9794	2590	28.9554	2590	33.1365	2590	24.0446	2590	28.5471	2590	52.5912
XM_015831748.1	1557	1.91575	1557	125.713	1557	3.31837	1557	6.53116	1557	11.609	1557	29.5996	1557	11.868	1557	9.1649	1557	5.60213	1557	15.9084	1557	115.878	1557	72.4682	1557	77.7795	1557	9.15183
XM_015831749.1	1959	0.892262	1959	0.149576	1959	0.117041	1959	2.4052	1959	6.7695	1959	56.8765	1959	30.4217	1959	29.7864	1959	2.48684	1959	21.8269	1959	44.9401	1959	24.4905	1959	36.6036	1959	43.6798
XM_015831750.1	2225	1.6062	2225	0.260619	2225	0.509647	2225	0.330612	2225	0	2225	0	2225	0.128594	2225	0	2225	0	2225	0	2225	0.0667898	2225	0	2225	0.204622	2225	1.03594
XM_015831751.1	841	50.0647	841	0	841	0.155252	841	9.11017	841	0	841	0	841	0.255914	841	0	841	107.532	841	1.83511	841	0.198708	841	10.3132	841	1.22367	841	0
XM_015831752.1	1257	23.822	1257	14.2264	1257	17.496	1257	10.6254	1257	9.71378	1257	104.349	1257	59.1446	1257	69.3641	1257	15.2803	1257	46.0763	1257	26.3098	1257	32.0111	1257	32.5423	1257	41.3023
XM_015831753.1	1838	1.59449	1838	0.801804	1838	1.69431	1838	10.4545	1838	1.24979	1838	0	1838	1.10579	1838	2.10972	1838	7.14083	1838	6.41624	1838	1.14822	1838	0.659796	1838	1.50849	1838	4.94841
XM_015831754.1	1088	169.604	1088	34.117	1088	69.3745	1088	93.1274	1088	27.4142	1088	25.0348	1088	56.2201	1088	34.4899	1088	46.5151	1088	34.0493	1088	26.4472	1088	20.3044	1088	39.7329	1088	59.8457
XM_015831755.1	2633	1.77353	2633	12.5859	2633	4.42419	2633	15.1256	2633	0.912789	2633	2.46939	2633	1.18268	2633	0	2633	13.8315	2633	27.624	2633	6.98217	2633	0.787709	2633	8.72397	2633	6.73708
XM_015831756.1	2608	1.48576	2608	1.35572	2608	3.99673	2608	35.7168	2608	58.3571	2608	37.5381	2608	52.8553	2608	53.6099	2608	14.5397	2608	21.5851	2608	49.7089	2608	30.0077	2608	57.4543	2608	70.9707
XM_015831757.1	1206	0	1206	0	1206	0	1206	0	1206	0.0771863	1206	0	1206	0	1206	0	1206	1.60236	1206	0	1206	0	1206	0	1206	0	1206	1.35262
XM_015831758.1	3191	13.1268	3191	0.355123	3191	1.35316	3191	2.5863	3191	1.32964	3191	26.2652	3191	22.9814	3191	27.6621	3191	0.316463	3191	1.19332	3191	2.00817	3191	0.736058	3191	5.23932	3191	10.064
XM_015831759.1	1693	5.51589	1693	0.117018	1693	0.068706	1693	0.594796	1693	0.947223	1693	3.74966	1693	2.59135	1693	4.75771	1693	6.46055	1693	3.1719	1693	1.88318	1693	2.88423	1693	1.92482	1693	1.23687
XM_015831760.1	2543	7.67654	2543	44.8674	2543	17.5717	2543	572.616	2543	9.60834	2543	25.2278	2543	2.45409	2543	4.28557	2543	72.5046	2543	33.0877	2543	106.28	2543	49.4932	2543	90.781	2543	52.1233
XM_015831761.1	1387	2.09441	1387	2.92397	1387	6.35713	1387	11.1652	1387	28.0204	1387	150.732	1387	23.3223	1387	50.4581	1387	58.9526	1387	51.8972	1387	144.412	1387	139.001	1387	124.592	1387	65.1114
XM_015831762.1	2446	0.376091	2446	0.209508	2446	0.138162	2446	1.17002	2446	0.248011	2446	31.3502	2446	0.157058	2446	3.88338	2446	70.6292	2446	0	2446	0.24425	2446	219.04	2446	18.6434	2446	4.87932
XM_015831763.1	2288	53.1432	2288	10.4112	2288	54.1999	2288	86.6636	2288	34.7843	2288	20.8979	2288	15.1443	2288	10.9439	2288	357.476	2288	41.4715	2288	13.0958	2288	21.7987	2288	10.0296	2288	12.6247
