Name	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM
XM_015428775.1	419	0	419	0	419	0	419	0	419	0	419	0	419	0	419	0	419	0	419	0	419	0	419	0	419	0
XM_015428776.1	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0	865	0
XM_015428777.1	3054	88.0125	3054	3.70269	3054	2.96941	3054	0.607745	3054	2.33492	3054	0	3054	0.409	3054	6.34844	3054	61.6553	3054	0.367558	3054	0	3054	1.34366	3054	35.8877
XM_015428778.1	371	0	371	0	371	0	371	0	371	0	371	0	371	0	371	0	371	0	371	0	371	0	371	0	371	0
XM_015428779.1	728	0	728	0	728	0	728	0	728	0	728	0	728	0	728	0	728	0	728	0	728	0	728	0	728	0
XM_015428780.1	559	0	559	0	559	0	559	0	559	0	559	0	559	0	559	0	559	10.0506	559	0	559	0	559	0	559	0
XM_015428781.1	648	0	648	0	648	0	648	0	648	0	648	0	648	0	648	0	648	0	648	0	648	0	648	0	648	0
XM_015428782.1	714	42.228	714	43.0463	714	130.098	714	160.765	714	60.5197	714	38.378	714	57.5613	714	86.029	714	148.009	714	75.7231	714	98.9285	714	18.0958	714	105.182
XM_015428783.1	815	0	815	0	815	0	815	0	815	0	815	0	815	0	815	0	815	0	815	0	815	0	815	0	815	0
XM_015428784.1	403	0	403	0	403	0	403	0	403	0	403	0	403	0	403	0	403	0	403	0	403	0	403	0	403	0
XM_015428785.1	394	4.40914	394	1.31187	394	0.960833	394	31.6604	394	330.917	394	130.541	394	411.476	394	22.1252	394	0	394	278.425	394	337.523	394	413.069	394	187.894
XM_015428786.1	841	0	841	0	841	0	841	0	841	0	841	0	841	0	841	0	841	0	841	0	841	0	841	0	841	0
XM_015428787.1	870	0	870	0	870	0	870	0	870	0	870	0	870	0	870	0	870	0	870	0	870	0	870	0	870	0
XM_015428788.1	457	68.5098	457	109.428	457	81.011	457	41.9195	457	0	457	45.4069	457	62.6518	457	141.676	457	0	457	48.1559	457	0	457	20.3683	457	62.9463
XM_015428789.1	322	0	322	0	322	0	322	0	322	0	322	0	322	0	322	0	322	631.526	322	0	322	0	322	0	322	0
XM_015428790.1	493	0	493	0	493	0	493	0	493	0	493	0	493	0	493	0	493	0	493	0	493	0	493	0	493	0
XM_015428791.1	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0
XM_015428792.1	480	0	480	0	480	0	480	0	480	0	480	0	480	0	480	0	480	0	480	0	480	0	480	0	480	0
XM_015428793.1	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0
XM_015428794.1	652	0	652	0	652	0	652	0	652	0	652	0	652	0	652	0	652	0	652	0	652	0	652	0	652	0
XM_015428795.1	397	0	397	0	397	2.53691	397	0	397	18.0882	397	0	397	0	397	2.10187	397	0	397	0	397	0	397	0	397	0
XM_015428796.1	651	0	651	0	651	0	651	0	651	0	651	0	651	0	651	0	651	0	651	0	651	8.10962	651	0	651	0
XM_015428797.1	952	0	952	0	952	0	952	0.547081	952	0	952	0	952	0	952	0	952	276.545	952	0	952	0	952	0	952	0
XM_015428798.1	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0
XM_015428799.1	813	0	813	0	813	0	813	0	813	0	813	0	813	0	813	0	813	0	813	0	813	0	813	0	813	0
XM_015428800.1	654	0	654	0	654	0	654	0	654	0	654	0	654	0	654	0	654	0	654	0	654	0	654	0	654	0
XM_015428801.1	639	0	639	0	639	0	639	0	639	0	639	0	639	0	639	0	639	0	639	0	639	0	639	0	639	0
XM_015428802.1	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0	546	0
XM_015428803.1	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0
XM_015428804.1	789	0	789	0	789	0	789	0	789	0	789	0	789	0	789	0	789	0	789	0	789	0	789	0	789	0
XM_015428805.1	3349	0	3349	0	3349	0	3349	0	3349	0	3349	0.157363	3349	0	3349	0	3349	8.7729	3349	0	3349	0	3349	0	3349	0
XM_015428806.1	777	0	777	0	777	0	777	0	777	0	777	0	777	0	777	0	777	0	777	0	777	0	777	0	777	0
XM_015428807.1	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0
XM_015428808.1	775	0	775	0	775	0	775	0	775	0	775	0	775	0	775	0	775	0	775	0	775	0	775	0	775	0
XM_015428809.1	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0
XM_015428810.1	750	29.0812	750	0	750	104.266	750	0	750	0	750	0	750	0	750	0	750	1.29529e-07	750	0	750	0	750	0	750	454.282
XM_015428811.1	566	0.444885	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0	566	0
XM_015428812.1	569	0	569	0	569	0	569	0	569	21.8352	569	0	569	0	569	0	569	9.82359	569	0	569	0	569	0	569	0
XM_015428813.1	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0	2129	0
XM_015428814.1	660	0	660	0	660	0	660	0	660	0	660	0	660	0	660	0	660	0	660	0	660	0	660	0	660	0
XM_015428815.1	612	0	612	0	612	0	612	0	612	0	612	0	612	0	612	0	612	0	612	0	612	0	612	0	612	0
XM_015428816.1	695	0	695	0	695	0	695	0	695	0	695	0	695	0	695	2.11032e-06	695	0	695	0	695	0	695	0	695	0
XM_015428817.1	730	0	730	0	730	0	730	0	730	0	730	0	730	0	730	0	730	0	730	0	730	0	730	0	730	0
XM_015428818.1	463	0	463	0	463	0	463	0	463	0	463	0	463	0	463	0	463	0	463	0	463	0	463	0	463	0
XM_015428819.1	726	0	726	0	726	0	726	0	726	0	726	0	726	0	726	0	726	0	726	0	726	0	726	0	726	0
XM_015428820.1	318	0	318	0	318	0	318	0	318	0	318	0	318	0	318	0	318	0	318	0	318	0	318	0	318	0
XM_015428821.1	1563	24.132	1563	5407.99	1563	215.829	1563	296.507	1563	168.733	1563	248.179	1563	149.537	1563	480.719	1563	125.638	1563	189.713	1563	368.745	1563	177.696	1563	591.06
XM_015428822.1	553	0	553	0	553	0	553	0	553	0	553	0	553	0	553	0	553	0	553	0	553	0	553	0	553	0
XM_015428823.1	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0	653	0
XM_015428824.1	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0
XM_015428825.1	156	0	156	0	156	0	156	0	156	0	156	0	156	0	156	0	156	0	156	0	156	0	156	0	156	0
XM_015428826.1	588	0	588	0	588	0	588	0	588	0	588	0	588	0	588	0	588	0	588	0	588	0	588	0	588	0
XM_015428827.1	325	0	325	0	325	0	325	0	325	0	325	0	325	0	325	0	325	0	325	0	325	0	325	0	325	0
XM_015428828.1	687	0	687	0	687	0	687	0	687	0	687	0	687	0	687	0	687	0	687	0	687	0	687	0	687	0
XM_015428829.1	611	0	611	0	611	1.3325	611	0	611	0	611	0	611	0	611	0	611	0	611	0	611	0	611	0	611	0
XM_015428830.1	717	0	717	0	717	0	717	0	717	0	717	0	717	0	717	0	717	0	717	0	717	0	717	0	717	0
XM_015428831.1	294	0	294	0	294	0	294	0	294	0	294	0	294	0	294	0	294	0	294	0	294	0	294	0	294	0
XM_015428832.1	305	0	305	0	305	0	305	11.2552	305	208.593	305	1.98243	305	285.326	305	30.7298	305	0	305	37.9995	305	174.428	305	44.6366	305	43.4053
XM_015428833.1	373	1.40851	373	0	373	0	373	9.25597	373	0	373	0	373	0	373	33.5398	373	0	373	0	373	0	373	0.614104	373	0
XM_015428834.1	680	0	680	0	680	0	680	0	680	0	680	0	680	0	680	0	680	0	680	0	680	0	680	0	680	0
XM_015428835.1	391	0	391	0	391	0	391	0	391	0	391	0	391	0	391	0	391	0	391	0	391	0	391	0	391	0
XM_015428836.1	426	0	426	0	426	0	426	0	426	0	426	0	426	0	426	0	426	0	426	19.2754	426	0	426	0	426	0
XM_015428837.1	456	0	456	0	456	0	456	0	456	0	456	0	456	0	456	0	456	0	456	0	456	0	456	0	456	0
XM_015428838.1	663	0	663	0	663	0	663	0	663	0	663	0	663	0	663	0	663	0	663	0	663	0	663	0	663	0
XM_015428839.1	346	0	346	0	346	0	346	0	346	0	346	0	346	0	346	0	346	0	346	0	346	0	346	0	346	0
XM_015428840.1	2477	189.249	2477	32.6615	2477	41.13	2477	13.5089	2477	20.799	2477	71.9041	2477	43.8319	2477	33.6321	2477	77.714	2477	109.939	2477	10.8434	2477	89.8853	2477	210.947
XM_015428841.1	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0
XM_015428842.1	289	860.049	289	999.698	289	174.274	289	134.815	289	86.9245	289	122.966	289	68.6291	289	651.157	289	799.991	289	222.154	289	148.473	289	178.373	289	1070.46
XM_015428843.1	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0	624	0
XM_015428844.1	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0	345	0
XM_015428845.1	268	0	268	0	268	0	268	0	268	0	268	0	268	0	268	0	268	0	268	0	268	0	268	0	268	0
XM_015428846.1	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0	282	0
XM_015428847.1	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0	369	0
XM_015428848.1	595	0	595	0	595	0	595	0	595	0	595	0	595	0	595	0	595	0	595	0	595	0	595	0	595	0
XM_015428849.1	1935	2.26483	1935	0	1935	0.675471	1935	3.91657	1935	0	1935	1.68546	1935	0	1935	1.47033	1935	0	1935	2.17453	1935	0	1935	0.726524	1935	6.07922
XM_015428850.1	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0
XM_015428851.1	339	0	339	0	339	0	339	0	339	0	339	0	339	0	339	0	339	0	339	0	339	0	339	0	339	0
XM_015428852.1	560	0	560	0	560	0	560	0	560	0	560	0	560	0	560	0	560	0	560	0	560	0	560	0	560	0
XM_015428853.1	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0
XM_015428854.1	520	0	520	0	520	0	520	0	520	0	520	0	520	0	520	0	520	0	520	0	520	0	520	0	520	48.6262
XM_015428855.1	376	0	376	0	376	0	376	0	376	0	376	0	376	0	376	0	376	0	376	0	376	0	376	0	376	0
XM_015428856.1	497	0	497	0	497	0	497	0	497	0	497	0	497	0	497	0	497	0	497	0	497	0	497	0	497	0
XM_015428857.1	461	0	461	0	461	0	461	0	461	0	461	0	461	0	461	0	461	0	461	0	461	0	461	0	461	0
XM_015428858.1	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0
XM_015428859.1	669	0	669	0	669	1.18025	669	0	669	0	669	0	669	0	669	0	669	0	669	0	669	0	669	0	669	2.92385
XM_015428860.1	446	0	446	0	446	4.20647	446	0	446	0	446	0	446	0	446	40.2091	446	68.0104	446	3.11481	446	0	446	0	446	0
XM_015428861.1	360	0	360	0	360	0	360	0	360	0	360	0	360	0	360	0	360	0	360	0	360	0	360	0	360	0
XM_015428862.1	190	0	190	0	190	0	190	0	190	0	190	0	190	0	190	0	190	0	190	0	190	0	190	0	190	0
XM_015428863.1	521	0	521	0	521	0	521	0	521	0	521	0	521	0	521	0	521	0	521	0	521	0	521	0	521	0
XM_015428864.1	344	0	344	0	344	0	344	0	344	0	344	0	344	0	344	0	344	0	344	0	344	0	344	0	344	0
XM_015428865.1	327	9.95444	327	69.2876	327	0	327	0	327	0	327	0	327	0	327	0	327	0	327	0	327	0	327	0	327	0
XM_015428866.1	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0
XM_015428867.1	498	0	498	0	498	0	498	0	498	0	498	0	498	0	498	0	498	0	498	0	498	0	498	0	498	0
XM_015428868.1	336	17.0481	336	5.1179	336	25.0829	336	19.4208	336	0	336	48.4834	336	21.1041	336	857.568	336	0	336	168.778	336	0	336	52.8205	336	935.458
XM_015428869.1	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0	324	0
XM_015428870.1	3997	0.149909	3997	0	3997	0	3997	0	3997	0	3997	0	3997	0	3997	12.0252	3997	0	3997	0	3997	0	3997	0	3997	0
XM_015428871.1	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0	303	0
XM_015428872.1	451	0	451	0	451	0	451	0	451	0	451	0	451	0	451	0	451	0	451	0	451	0	451	0	451	0
XM_015428873.1	199	0	199	0	199	0	199	0	199	0	199	0	199	0	199	0	199	0	199	0	199	0	199	0	199	0
XM_015428874.1	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0	478	0
XM_015428875.1	492	0	492	0	492	0	492	0	492	0	492	0	492	0	492	0	492	0	492	0	492	0	492	0	492	0
XM_015428876.1	438	0	438	0	438	0	438	0	438	0	438	0	438	0	438	0	438	0	438	0	438	0	438	0	438	0
XM_015428877.1	281	0	281	0	281	0	281	0	281	0	281	0	281	0	281	0	281	0	281	0	281	0	281	0	281	0
XM_015428878.1	399	0	399	0	399	0	399	0	399	0	399	0	399	0	399	0	399	0	399	0	399	0	399	0	399	0
XM_015428879.1	1449	0.89009	1449	0.930174	1449	4.18704	1449	3.03115	1449	8.607	1449	1.92363	1449	29.0484	1449	135.228	1449	0	1449	5.20896	1449	0	1449	5.97303	1449	0
XM_015428880.1	391	0	391	0	391	0	391	0	391	12.0582	391	0	391	0	391	0	391	0	391	0	391	0	391	0	391	0
XM_015428881.1	244	0	244	0	244	0	244	0	244	0	244	0	244	0	244	0	244	0	244	0	244	0	244	0	244	0
XM_015428882.1	453	0	453	0	453	0	453	0	453	0	453	0	453	0	453	0	453	0	453	0	453	0	453	0	453	0
XM_015428883.1	278	0	278	0	278	0	278	0	278	0	278	0	278	0	278	0	278	0	278	0	278	0	278	0	278	0
XM_015428884.1	354	5.75663	354	24.0344	354	0	354	0	354	0	354	0	354	0	354	12.5702	354	0	354	0	354	0	354	0	354	0
XM_015428885.1	432	159.842	432	0	432	24.3262	432	0	432	0	432	0	432	0	432	355.677	432	0	432	0	432	0	432	0	432	41.9817
XM_015428886.1	423	0	423	0	423	0	423	0	423	0	423	0	423	0	423	0	423	0	423	0	423	0	423	0	423	0
XM_015428887.1	403	2.31655	403	0	403	202.918	403	198.806	403	0	403	159.729	403	17.687	403	189.635	403	220.013	403	43.2751	403	0	403	29.3807	403	58.1183
XM_015428888.1	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0
XM_015428889.1	3898	14.6181	3898	9.97075	3898	9.13721	3898	7.21519	3898	9.51577	3898	30.5112	3898	13.3274	3898	19.9161	3898	0	3898	19.7844	3898	7.50768	3898	15.6328	3898	17.4522
XM_015428890.1	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0	402	0
XM_015428891.1	412	0	412	0	412	0	412	0	412	0	412	0	412	0	412	0	412	0	412	0	412	0	412	0	412	0
XM_015428892.1	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0	236	0
XM_015428893.1	310	0	310	0	310	0	310	0	310	0	310	0	310	0	310	0	310	0	310	0	310	0	310	0	310	0
XM_015428894.1	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0	390	0
XM_015428895.1	384	2.50689	384	0	384	0	384	0	384	0	384	0	384	0	384	0	384	0	384	0	384	0	384	0	384	0
XM_015428896.1	396	0	396	0	396	0	396	0	396	0	396	0	396	0	396	6.4567	396	0	396	0	396	0	396	0	396	0
XM_015428897.1	389	2769.18	389	5.87734	389	9.10047	389	4.60609	389	30.3696	389	11.8911	389	0	389	3.5101	389	33.105	389	0	389	228.944	389	41.3349	389	18.3883
XM_015428898.1	372	0	372	0	372	0	372	0	372	0	372	0	372	0	372	0	372	0	372	0	372	0	372	0	372	0
XM_015428899.1	375	0	375	0	375	0	375	0	375	0	375	0	375	0	375	0	375	0	375	0	375	0	375	0	375	0
XM_015428900.1	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0	381	0
XM_015428901.1	299	0	299	0	299	0	299	0	299	0	299	0	299	0	299	0	299	0	299	0	299	0	299	0	299	0
XM_015428902.1	378	0	378	0	378	0	378	0	378	0	378	0	378	0	378	0	378	0	378	0	378	0	378	0	378	0
XM_015428903.1	259	0	259	0	259	0	259	0	259	0	259	0	259	0	259	0	259	0	259	0	259	0	259	0	259	0
XM_015428904.1	274	0	274	0	274	0	274	0	274	0	274	0	274	0	274	0	274	0	274	0	274	0	274	0	274	0
XM_015428905.1	315	0	315	0	315	0	315	0	315	0	315	0	315	0	315	0	315	0	315	0	315	0	315	0	315	0
XM_015428906.1	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0	3385	0
XM_015428907.1	288	0	288	0	288	0	288	0	288	0	288	0	288	0	288	0	288	0	288	0	288	0	288	0	288	0
XM_015428908.1	333	0	333	0	333	0	333	0	333	0	333	0	333	0	333	0	333	0	333	0	333	0	333	0	333	0
XM_015428909.1	348	0	348	0	348	0	348	0	348	0	348	0	348	0	348	0	348	0	348	0	348	0	348	0	348	0
XM_015428910.1	342	0	342	0	342	0	342	0	342	0	342	0	342	0	342	0	342	0	342	0	342	0	342	0	342	0
XM_015428911.1	217	0	217	0	217	0	217	0	217	0	217	0	217	0	217	0	217	0	217	0	217	0	217	0	217	0
XM_015428912.1	336	0	336	79.114	336	20.4106	336	62.4178	336	0	336	7.49137	336	0	336	233.566	336	0	336	23.8841	336	20.3421	336	6.52886	336	15.4428
XM_015428913.1	145	0	145	0	145	0	145	0	145	0	145	0	145	0	145	0	145	0	145	0	145	0	145	0	145	0
XM_015428914.1	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0	5667	0
XM_015428915.1	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0	261	0
XM_015428916.1	292	0	292	0	292	0	292	0	292	0	292	0	292	0	292	0	292	0	292	0	292	0	292	0	292	0
XM_015428917.1	309	0	309	3.85575	309	3.99882	309	0	309	0	309	0	309	0	309	0	309	23.765	309	0	309	0	309	0	309	0
XM_015428918.1	3786	0.690633	3786	1.87513	3786	2.04719	3786	8.42729	3786	103.962	3786	122.677	3786	64.7899	3786	0	3786	0	3786	352.547	3786	54.2671	3786	101.722	3786	312.274
XM_015428919.1	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0	300	0
XM_015428920.1	252	0	252	0	252	0	252	0	252	0	252	0	252	0	252	0	252	0	252	0	252	0	252	0	252	0
XM_015428921.1	273	0	273	0	273	0	273	0	273	0	273	0	273	0	273	0	273	0	273	0	273	0	273	0	273	0
XM_015428922.1	250	0	250	0	250	0	250	0	250	0	250	0	250	0	250	0	250	0	250	0	250	0	250	0	250	0
XM_015428923.1	289	0	289	0	289	0	289	0	289	0	289	0	289	0	289	0	289	0	289	0	289	0	289	0	289	0
XM_015428924.1	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0	291	0
XM_015428925.1	246	167.841	246	181.767	246	37601.4	246	51049.1	246	3461.3	246	17278.7	246	15217.1	246	15924.1	246	23734.1	246	15781.7	246	7938.8	246	19783.5	246	95.4179
XM_015428926.1	3792	0.102299	3792	0.279534	3792	0.265943	3792	1.40749	3792	16.8083	3792	19.9786	3792	11.7197	3792	0	3792	0	3792	56.2478	3792	9.55176	3792	18.5547	3792	53.8107
XM_015428927.1	284	0	284	0	284	0	284	0	284	0	284	0	284	0	284	0	284	0	284	0	284	0	284	0	284	0
XM_015428928.1	198	0	198	0	198	0	198	0	198	0	198	0	198	0	198	0	198	0	198	0	198	0	198	0	198	0
XM_015428929.1	271	0	271	0	271	0	271	0	271	0	271	0	271	0	271	0	271	0	271	0	271	0	271	0	271	0
XM_015428930.1	247	0	247	0	247	0	247	0	247	0	247	0	247	0	247	0	247	0	247	0	247	0	247	0	247	0
XM_015428931.1	263	7680.34	263	8.95723	263	18.5519	263	2.94306	263	0	263	0	263	0	263	3.56143	263	0	263	0	263	0	263	0	263	11.932
XM_015428932.1	247	0	247	0	247	13.094	247	4.53575	247	0	247	0	247	0	247	29.8695	247	0	247	8.30825	247	0	247	0	247	0
XM_015428933.1	240	0	240	0	240	0	240	0	240	0	240	0	240	0	240	0	240	0	240	0	240	0	240	0	240	0
XM_015428934.1	231	0	231	0	231	0	231	0	231	0	231	0	231	0	231	0	231	0	231	0	231	0	231	0	231	0
XM_015428935.1	222	0	222	0	222	0	222	0	222	0	222	0	222	0	222	0	222	0	222	0	222	0	222	0	222	0
XM_015428936.1	3934	0	3934	0.159287	3934	0	3934	0	3934	0	3934	0	3934	0	3934	0	3934	0	3934	0	3934	0	3934	0	3934	0
XM_015428937.1	206	11929.2	206	22556.2	206	157.856	206	157.769	206	56.0487	206	26.2533	206	15.6017	206	22.7802	206	3830.74	206	24.6674	206	17.3478	206	35.0886	206	16010.9
XM_015428938.1	194	0	194	80.5603	194	37.459	194	347.328	194	0	194	251.401	194	309.212	194	124.33	194	0	194	541.275	194	140.421	194	225.119	194	581.274
XM_015428939.1	186	0	186	0	186	0	186	0	186	0	186	0	186	0	186	0	186	0	186	0	186	0	186	0	186	0
XM_015428940.1	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0	1467	0
XM_015428941.1	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0	1384	0
XM_015428942.1	3289	16.3558	3289	27.4653	3289	32.9409	3289	16.1235	3289	41.2525	3289	53.0777	3289	57.1606	3289	39.0093	3289	19.2539	3289	94.7108	3289	45.2169	3289	76.6827	3289	38.6677
XM_015428943.1	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0	1236	0
XM_015428944.1	1068	0	1068	0	1068	0	1068	0	1068	0	1068	0	1068	0	1068	0	1068	0	1068	0	1068	15.0482	1068	0	1068	0
XM_015428945.1	5615	0	5615	0.11025	5615	0.219663	5615	0.0797712	5615	0	5615	0	5615	0	5615	0.673605	5615	0	5615	0.894061	5615	0	5615	0	5615	2.85356
XM_015428946.1	2374	0	2374	8.07317e-06	2374	0	2374	0	2374	0	2374	0	2374	0	2374	9.98861e-06	2374	0	2374	0	2374	0	2374	0	2374	0
XM_015428947.1	899	1.54787	899	0	899	0	899	0.586097	899	0	899	0	899	1.55938	899	0	899	0	899	0	899	0	899	0	899	0
XM_015428948.1	2354	0	2354	0.273707	2354	0	2354	0	2354	0	2354	0	2354	0	2354	0.238277	2354	0	2354	0	2354	0	2354	0	2354	0
XM_015428949.1	3729	0	3729	0	3729	0.167896	3729	0.121878	3729	0	3729	0	3729	0	3729	0.440604	3729	0	3729	0.817649	3729	3.92999	3729	0	3729	0
XM_015428950.1	887	0	887	0	887	0	887	0	887	0	887	0	887	0	887	0	887	0	887	0	887	0	887	0	887	0
XM_015428951.1	336	0	336	0	336	0	336	0	336	0	336	0	336	0	336	0	336	0	336	0	336	0	336	0	336	0
XM_015428952.1	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	0
XM_015428953.1	846	0	846	0	846	0	846	0	846	0	846	0	846	0	846	0	846	0	846	0	846	0	846	0	846	0
XM_015428954.1	4575	1.9546	4575	0.95332	4575	0.271425	4575	1.084	4575	25.3096	4575	5.80996	4575	25.282	4575	1.06938	4575	13.6882	4575	6.8405	4575	0	4575	5.59379	4575	3.87401
XM_015428955.1	5521	0.214671	5521	0	5521	0.111758	5521	0.405844	5521	0	5521	0.281747	5521	1.99563	5521	1.07703	5521	0	5521	0.909654	5521	0.524853	5521	3.15493	5521	2.32268
XM_015428956.1	5532	1.3925	5532	0	5532	0	5532	0	5532	0	5532	0	5532	0	5532	0	5532	0	5532	0	5532	0	5532	0	5532	1.73846
XM_015428957.1	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0	2513	0
XM_015428958.1	1956	0.319775	1956	50.4626	1956	0	1956	0	1956	1.78007	1956	0	1956	0	1956	0	1956	0	1956	0	1956	16.255	1956	4.30884	1956	0
XM_015428959.1	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0	1605	0
XM_015428960.1	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0	1584	0
XM_015428961.1	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0	951	0
XM_015428962.1	850	0	850	0	850	0	850	0	850	0	850	0	850	0	850	0	850	0	850	0	850	0	850	0	850	0
XM_015428963.1	2425	10.9097	2425	9.28043	2425	12.4372	2425	1.15154	2425	0	2425	0	2425	0	2425	7.84946	2425	0	2425	4.27498	2425	0	2425	0	2425	0
XM_015428964.1	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0	3793	0
XM_015428965.1	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0	3409	0
XM_015428966.1	3128	0.387449	3128	0.404929	3128	0	3128	0	3128	0	3128	0	3128	0	3128	0	3128	0	3128	0	3128	0	3128	0	3128	0
XM_015428967.1	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0	1751	0
XM_015428968.1	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0	1095	0
XM_015428969.1	4006	0	4006	0	4006	0	4006	0.11311	4006	0	4006	0.653309	4006	1.54235	4006	0.817987	4006	0	4006	1.26533	4006	0	4006	1.3508	4006	3.63545
XM_015428970.1	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0	2367	0
XM_015428971.1	3450	34.784	3450	33.248	3450	58.4671	3450	25.5149	3450	48.0911	3450	50.0429	3450	55.1066	3450	120.087	3450	7.19766	3450	43.433	3450	9.79797	3450	20.9012	3450	58.487
XM_015428972.1	2134	15.1329	2134	10.3407	2134	16.7014	2134	12.549	2134	6.491	2134	5.56511	2134	12.5377	2134	35.9915	2134	48.7449	2134	13.7092	2134	8.46463	2134	7.19567	2134	57.0892
XM_015428973.1	2536	9.43358	2536	5.56151	2536	5.29728	2536	3.65944	2536	40.5823	2536	16.85	2536	25.3552	2536	15.4104	2536	7.22012	2536	10.6019	2536	3.52593	2536	10.3468	2536	25.3951
XM_015428974.1	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0	1678	0
